Row Name,Px,Py,Pz,Nx,Ny,Nz,UVx,UVy,UVz,pscale
2718,-1623.09228515625,-0.1637042760848999,-38.41364288330078,0.0,0.9882857799530029,0.0,0.9476324319839478,1.0,1.0,36.0
2719,-1534.3970947265625,-0.1637042611837387,-94.9561996459961,0.0,0.523004949092865,0.0,0.9827739596366882,1.0,1.0,33.0
2720,-1539.259765625,-0.1637042611837387,-85.85214233398438,0.0,0.523004949092865,0.0,0.9827739596366882,1.0,1.0,24.0
2721,-1542.842041015625,-0.1637042611837387,-78.30228424072266,0.0,0.523004949092865,0.0,0.9827739596366882,1.0,1.0,21.0
2722,-1545.98876953125,-0.1637042760848999,-71.08230590820312,0.0,0.523004949092865,0.0,0.9827739596366882,1.0,1.0,21.0
2723,-1550.37890625,-0.1637042760848999,-63.942901611328125,0.0,0.523004949092865,0.0,0.9827739596366882,1.0,1.0,24.0
2724,-1562.6729736328125,-0.1637042760848999,-67.97785949707031,0.0,-0.7444190979003906,0.0,0.9861499071121216,1.0,1.0,36.0
2725,-1561.2664794921875,-0.1637042760848999,-80.22444152832031,0.0,-0.7444190979003906,0.0,0.9861499071121216,1.0,1.0,33.0
2726,-1560.360107421875,-0.1637042611837387,-92.52552032470703,0.0,-0.7444190979003906,0.0,0.9861499071121216,1.0,1.0,36.0
2727,-1558.5592041015625,-0.1637042611837387,-103.24113464355469,0.0,-0.7444190979003906,0.0,0.9861499071121216,1.0,1.0,24.0
2728,-1540.6719970703125,-0.1637042611837387,-118.4272232055664,0.0,0.9904043078422546,0.0,0.9523958563804626,1.0,1.0,6.0
2729,-1554.3126220703125,-0.1637042611837387,-144.26390075683594,0.0,-0.7444172501564026,0.0,0.9607400298118591,1.0,1.0,27.0
2730,-1553.8603515625,-0.1637042611837387,-153.3956756591797,0.0,-0.7444172501564026,0.0,0.9607400298118591,1.0,1.0,24.0
2731,-1529.2181396484375,-0.1637042611837387,-170.21119689941406,0.0,0.9985279440879822,0.0,0.9824499487876892,1.0,1.0,39.0
2732,-1517.4739990234375,-0.1637042611837387,-169.15577697753906,0.0,0.9985279440879822,0.0,0.9824499487876892,1.0,1.0,27.0
2733,-1508.1376953125,-0.1637042611837387,-147.10433959960938,0.0,0.5230058431625366,0.0,0.999487578868866,1.0,1.0,42.0
2734,-1513.727294921875,-0.1637042611837387,-134.24905395507812,0.0,0.5230058431625366,0.0,0.999487578868866,1.0,1.0,36.0
2735,-1540.4073486328125,-0.1637042611837387,-119.3567123413086,0.0,-0.1382002830505371,-0.0,0.9523958563804626,1.0,1.0,6.0
2736,-1627.50537109375,-0.1637042611837387,-105.12824249267578,0.0,0.005594351794570684,0.0,0.915511429309845,1.0,1.0,12.0
2737,-1643.1705322265625,-0.1637042611837387,-123.32133483886719,0.0,-0.6449645161628723,-0.0,0.999700129032135,1.0,1.0,42.0
2738,-1645.607177734375,-0.1637042611837387,-137.61073303222656,0.0,-0.6449645161628723,-0.0,0.999700129032135,1.0,1.0,39.0
2739,-1647.7667236328125,-0.1637042611837387,-151.44027709960938,0.0,-0.6449645161628723,-0.0,0.999700129032135,1.0,1.0,39.0
2740,-1649.8951416015625,-0.1637042611837387,-163.7539825439453,0.0,-0.6449645161628723,-0.0,0.999700129032135,1.0,1.0,30.0
2741,-1632.9808349609375,-0.1637042611837387,-182.1251678466797,0.0,0.998528003692627,0.0,0.9306262135505676,1.0,1.0,33.0
2742,-1612.4744873046875,-0.1637042611837387,-157.1523895263672,0.0,0.6941061019897461,0.0,0.9980983734130859,1.0,1.0,39.0
2743,-1613.50830078125,-0.1637042611837387,-143.20742797851562,0.0,0.6941061019897461,0.0,0.9980983734130859,1.0,1.0,39.0
2744,-1613.5025634765625,-0.1637042611837387,-131.72145080566406,0.0,0.6941061019897461,0.0,0.9980983734130859,1.0,1.0,24.0
2745,-1613.9393310546875,-0.1637042611837387,-121.7497787475586,0.0,0.6941061019897461,0.0,0.9980983734130859,1.0,1.0,30.0
2746,-1619.6343994140625,-0.1637042611837387,-64.03360748291016,0.0,-0.07159145176410675,-0.0,0.8911848068237305,1.0,1.0,21.0
2747,-1636.762939453125,-0.1637042611837387,-83.4569091796875,0.0,-0.6449663639068604,-0.0,0.9887779951095581,1.0,1.0,39.0
2748,-1638.52685546875,-0.1637042611837387,-92.18360900878906,0.0,-0.6449663639068604,-0.0,0.9887779951095581,1.0,1.0,9.0
2749,-1627.5048828125,-0.1637042611837387,-105.09322357177734,-0.0,-0.9999843239784241,-0.0,0.915511429309845,1.0,1.0,12.0
2750,-1611.035888671875,-0.1637042611837387,-88.66582489013672,0.0,0.7747686505317688,0.0,0.9824104905128479,1.0,1.0,33.0
2751,-1608.580078125,-0.1637042611837387,-77.63654327392578,0.0,0.7747686505317688,0.0,0.9824104905128479,1.0,1.0,30.0
2752,-1580.6077880859375,-0.1637042611837387,-116.31060791015625,0.0,0.15573418140411377,0.0,0.9950706362724304,1.0,1.0,18.0
2753,-1589.66552734375,-0.1637042611837387,-113.59741973876953,0.0,0.15573418140411377,0.0,0.9950706362724304,1.0,1.0,33.0
2754,-1599.7606201171875,-0.1637042611837387,-110.8578872680664,0.0,0.15573418140411377,0.0,0.9950706362724304,1.0,1.0,24.0
2755,-1614.517578125,-0.1637042611837387,-118.80198669433594,0.0,-0.6736700534820557,-0.0,0.83748859167099,1.0,1.0,15.0
2756,-1598.6671142578125,-0.1637042611837387,-129.4792022705078,0.0,0.9974731206893921,0.0,0.9659231901168823,1.0,1.0,42.0
2757,-1584.8602294921875,-0.1637042611837387,-127.09194946289062,0.0,0.9974731206893921,0.0,0.9659231901168823,1.0,1.0,39.0
2758,-1563.4326171875,-0.1637042760848999,-75.83602905273438,0.0,0.6677161455154419,0.0,0.9199168086051941,1.0,1.0,24.0
2759,-1584.9881591796875,-0.1637042760848999,-58.657100677490234,0.0,-0.07159155607223511,-0.0,0.9987223148345947,1.0,1.0,24.0
2760,-1609.551025390625,-0.1637042611837387,-83.45448303222656,0.0,-0.6322461366653442,-0.0,0.9688795804977417,1.0,1.0,36.0
2761,-1591.695068359375,-0.1637042611837387,-101.05314636230469,0.0,0.9961933493614197,0.0,0.9871922135353088,1.0,1.0,39.0
2762,-1580.560302734375,-0.1637042611837387,-98.8240737915039,0.0,0.9961933493614197,0.0,0.9871922135353088,1.0,1.0,24.0
2763,-1591.427978515625,-0.1637042611837387,-112.59031677246094,-0.0,-0.9877989888191223,-0.0,0.9950706362724304,1.0,1.0,15.0
2764,-1583.201416015625,-0.1637042611837387,-114.63951110839844,-0.0,-0.9877989888191223,-0.0,0.9950706362724304,1.0,1.0,30.0
2765,-1572.88525390625,-0.1637042611837387,-118.3125991821289,-0.0,-0.9877989888191223,-0.0,0.9950706362724304,1.0,1.0,30.0
2766,-1559.2691650390625,-0.1637042611837387,-109.7591781616211,0.0,0.6677130460739136,0.0,0.8671112060546875,1.0,1.0,18.0
2767,-1577.2708740234375,-0.1637042611837387,-99.08096313476562,0.0,-0.08717146515846252,-0.0,0.9611601829528809,1.0,1.0,36.0
2768,-1589.1201171875,-0.1637042611837387,-101.06966400146484,0.0,-0.08717146515846252,-0.0,0.9611601829528809,1.0,1.0,33.0
2769,-1565.565185546875,-0.1637042611837387,-175.08360290527344,0.0,0.9985279440879822,0.0,0.9279453158378601,1.0,1.0,15.0
2770,-1554.45458984375,-0.1637042611837387,-155.4886016845703,0.0,0.6677132844924927,0.0,0.9742782115936279,1.0,1.0,42.0
2771,-1556.2354736328125,-0.1637042611837387,-141.4720001220703,0.0,0.6677132844924927,0.0,0.9742782115936279,1.0,1.0,39.0
2772,-1570.8209228515625,-0.1637042611837387,-126.5690689086914,0.0,-0.09072743356227875,-0.0,0.9402844905853271,1.0,1.0,15.0
2773,-1581.77685546875,-0.1637042611837387,-146.2689208984375,0.0,-0.744418740272522,0.0,0.9716030955314636,1.0,1.0,39.0
2774,-1580.981201171875,-0.1637042611837387,-159.37649536132812,0.0,-0.744418740272522,0.0,0.9716030955314636,1.0,1.0,36.0
2775,-1613.66748046875,-0.1637042611837387,-154.65565490722656,0.0,-0.7444199919700623,0.0,0.9548993706703186,1.0,1.0,39.0
2776,-1613.258056640625,-0.1637042611837387,-162.77574157714844,0.0,-0.7444199919700623,0.0,0.9548993706703186,1.0,1.0,6.0
2777,-1582.4146728515625,-0.1637042611837387,-154.1320343017578,0.0,0.667714536190033,0.0,0.9548985958099365,1.0,1.0,39.0
2778,-1582.8031005859375,-0.1637042611837387,-146.0096893310547,0.0,0.667714536190033,0.0,0.9548985958099365,1.0,1.0,6.0
2779,-1468.747802734375,-0.1637042760848999,-300.7001037597656,0.0,0.002783349948003888,0.0,0.984811007976532,1.0,1.0,30.0
2780,-1478.593994140625,-0.1637042760848999,-300.29937744140625,0.0,0.002783349948003888,0.0,0.984811007976532,1.0,1.0,24.0
2781,-1486.9664306640625,-0.1637042760848999,-300.5770263671875,0.0,0.002783349948003888,0.0,0.984811007976532,1.0,1.0,21.0
2782,-1495.8258056640625,-0.1637042760848999,-299.8298645019531,0.0,0.002783349948003888,0.0,0.984811007976532,1.0,1.0,27.0
2783,-1505.185302734375,-0.1637042760848999,-300.49090576171875,0.0,0.002783349948003888,0.0,0.984811007976532,1.0,1.0,24.0
2784,-1508.0389404296875,-0.1637042760848999,-310.27789306640625,-0.0,-0.9820653796195984,-0.0,0.9980078935623169,1.0,1.0,27.0
2785,-1499.1312255859375,-0.1637042760848999,-313.53631591796875,-0.0,-0.9820653796195984,-0.0,0.9980078935623169,1.0,1.0,24.0
2786,-1488.88330078125,-0.1637042760848999,-317.4757385253906,-0.0,-0.9820653796195984,-0.0,0.9980078935623169,1.0,1.0,36.0
2787,-1478.4554443359375,-0.1637042760848999,-322.3108825683594,-0.0,-0.9820653796195984,-0.0,0.9980078935623169,1.0,1.0,27.0
2788,-1458.7928466796875,-0.1637042760848999,-313.95635986328125,0.0,0.8277437090873718,0.0,0.9790173768997192,1.0,1.0,24.0
2789,-1415.6214599609375,-0.1637042760848999,-347.6788635253906,-0.0,-0.9820656776428223,-0.0,0.9651699066162109,1.0,1.0,42.0
2790,-1403.411865234375,-0.1637042760848999,-352.2378234863281,-0.0,-0.9820656776428223,-0.0,0.9651699066162109,1.0,1.0,33.0
2791,-1384.1212158203125,-0.1637042760848999,-338.7012634277344,0.0,0.7071067690849304,0.0,0.9892083406448364,1.0,1.0,33.0
2792,-1383.3521728515625,-0.1637042760848999,-327.3253479003906,0.0,0.7071067690849304,0.0,0.9892083406448364,1.0,1.0,30.0
2793,-1383.7056884765625,-0.1637042760848999,-318.9170837402344,0.0,0.7071067690849304,0.0,0.9892083406448364,1.0,1.0,15.0
2794,-1403.4813232421875,-0.1637042760848999,-300.4547119140625,0.0,-0.0,-0.0,0.9289008378982544,1.0,1.0,24.0
2795,-1429.7117919921875,-0.1637042760848999,-319.7974853515625,0.0,-0.5799737572669983,-0.0,0.9470250010490417,1.0,1.0,27.0
2796,-1437.994140625,-0.1637042760848999,-300.6423645019531,0.0,-0.0,-0.0,0.9522181749343872,1.0,1.0,18.0
2797,-1457.2708740234375,-0.1637042760848999,-314.56317138671875,0.0,-0.5611065030097961,-0.0,0.9790173768997192,1.0,1.0,24.0
2798,-1450.287841796875,-0.1637042760848999,-333.35894775390625,-0.0,-0.9820650219917297,-0.0,0.9331663250923157,1.0,1.0,18.0
2799,-1431.996826171875,-0.1637042760848999,-323.6422119140625,0.0,0.8146364688873291,0.0,0.9735140800476074,1.0,1.0,30.0
2800,-1429.122802734375,-0.1637042760848999,-314.3351135253906,0.0,0.8146364688873291,0.0,0.9735140800476074,1.0,1.0,24.0
2801,-1426.1544189453125,-0.1637042760848999,-280.748046875,0.0,-0.7616729140281677,0.0,0.9579253792762756,1.0,1.0,18.0
2802,-1403.4813232421875,-0.1637042760848999,-299.4442138671875,0.0,1.0,0.0,0.9289008378982544,1.0,1.0,24.0
2803,-1384.157958984375,-0.1637042760848999,-281.4066162109375,0.0,0.7071067690849304,0.0,0.8476206660270691,1.0,1.0,15.0
2804,-1406.5838623046875,-0.1637042760848999,-262.31951904296875,0.0,0.012015883810818195,0.0,0.9718707799911499,1.0,1.0,42.0
2805,-1515.787841796875,-0.1637042760848999,-299.2234802246094,-0.0,-0.9999933838844299,-0.0,0.9833875894546509,1.0,1.0,27.0
2806,-1503.9876708984375,-0.1637042760848999,-299.3539123535156,-0.0,-0.9999933838844299,-0.0,0.9833875894546509,1.0,1.0,39.0
2807,-1492.678466796875,-0.1637042760848999,-299.3716735839844,-0.0,-0.9999933838844299,-0.0,0.9833875894546509,1.0,1.0,24.0
2808,-1475.1405029296875,-0.1637042760848999,-281.45269775390625,0.0,0.6677959561347961,0.0,0.9000237584114075,1.0,1.0,15.0
2809,-1498.68408203125,-0.1637042760848999,-265.0378723144531,0.0,-0.03199392929673195,-0.0,0.9974774718284607,1.0,1.0,36.0
2810,-1509.631591796875,-0.1637042760848999,-265.77752685546875,0.0,-0.03199392929673195,-0.0,0.9974774718284607,1.0,1.0,24.0
2811,-1519.6357421875,-0.1637042760848999,-265.6355895996094,0.0,-0.03199392929673195,-0.0,0.9974774718284607,1.0,1.0,30.0
2812,-1473.4163818359375,-0.1637042760848999,-281.26519775390625,0.0,-0.7443443536758423,0.0,0.9000237584114075,1.0,1.0,15.0
2813,-1451.864013671875,-0.1637042760848999,-299.4903869628906,0.0,1.0,0.0,0.9762106537818909,1.0,1.0,24.0
2814,-1443.5662841796875,-0.1637042760848999,-299.6629638671875,0.0,1.0,0.0,0.9762106537818909,1.0,1.0,21.0
2815,-1427.3729248046875,-0.1637042760848999,-280.9459228515625,0.0,0.6479616761207581,0.0,0.9579253792762756,1.0,1.0,18.0
2816,-1453.071044921875,-0.1637042760848999,-262.78985595703125,0.0,-0.011023332364857197,-0.0,0.9630188345909119,1.0,1.0,42.0
2817,-1384.00927734375,-0.1637042760848999,-204.67984008789062,0.0,0.7071067690849304,0.0,0.9067535400390625,1.0,1.0,6.0
2818,-1403.069580078125,-0.1637042760848999,-189.65853881835938,0.0,-0.05412851274013519,-0.0,0.9763194918632507,1.0,1.0,21.0
2819,-1412.7232666015625,-0.1637042760848999,-191.1951904296875,0.0,-0.05412851274013519,-0.0,0.9763194918632507,1.0,1.0,33.0
2820,-1422.473876953125,-0.1637042760848999,-191.84022521972656,0.0,-0.05412851274013519,-0.0,0.9763194918632507,1.0,1.0,21.0
2821,-1434.9095458984375,-0.1637042760848999,-208.64036560058594,0.0,-0.7443490028381348,0.0,0.923396110534668,1.0,1.0,27.0
2822,-1416.5799560546875,-0.1637042760848999,-222.6554412841797,0.0,0.9997634887695312,0.0,0.987083911895752,1.0,1.0,36.0
2823,-1404.722900390625,-0.1637042760848999,-222.67337036132812,0.0,0.9997634887695312,0.0,0.987083911895752,1.0,1.0,30.0
2824,-1431.5875244140625,-0.1637042760848999,-242.95994567871094,0.0,-0.7443493604660034,0.0,0.9535335898399353,1.0,1.0,15.0
2825,-1406.5831298828125,-0.1637042760848999,-262.28875732421875,-0.0,-0.999927818775177,-0.0,0.9718707799911499,1.0,1.0,42.0
2826,-1383.8446044921875,-0.1637042760848999,-242.45184326171875,0.0,0.7071067690849304,0.0,0.9804195761680603,1.0,1.0,24.0
2827,-1404.6873779296875,-0.1637042760848999,-223.05972290039062,0.0,-0.021748661994934082,-0.0,0.9836865663528442,1.0,1.0,30.0
2828,-1414.0223388671875,-0.1637042760848999,-223.4947509765625,0.0,-0.021748661994934082,-0.0,0.9836865663528442,1.0,1.0,21.0
2829,-1491.27685546875,-0.1637042760848999,-262.4844055175781,0.0,0.9999815821647644,0.0,0.9931455850601196,1.0,1.0,21.0
2830,-1478.8673095703125,-0.1637042760848999,-244.94912719726562,0.0,0.6677947044372559,0.0,0.9989219307899475,1.0,1.0,39.0
2831,-1479.9913330078125,-0.1637042760848999,-231.5064239501953,0.0,0.6677947044372559,0.0,0.9989219307899475,1.0,1.0,36.0
2832,-1480.78955078125,-0.1637042760848999,-222.5499267578125,0.0,0.6677947044372559,0.0,0.9989219307899475,1.0,1.0,12.0
2833,-1482.316162109375,-0.1637042760848999,-214.67745971679688,0.0,0.6677947044372559,0.0,0.9989219307899475,1.0,1.0,30.0
2834,-1498.035888671875,-0.1637042760848999,-200.73788452148438,0.0,-0.054127927869558334,-0.0,0.9758260250091553,1.0,1.0,21.0
2835,-1510.51416015625,-0.1637042760848999,-217.62510681152344,0.0,-0.7443450689315796,0.0,0.9775112271308899,1.0,1.0,30.0
2836,-1509.9901123046875,-0.1637042760848999,-227.8925018310547,0.0,-0.7443450689315796,0.0,0.9775112271308899,1.0,1.0,27.0
2837,-1508.7593994140625,-0.1637042760848999,-237.5913848876953,0.0,-0.7443450689315796,0.0,0.9775112271308899,1.0,1.0,27.0
2838,-1507.5455322265625,-0.1637042760848999,-247.29214477539062,0.0,-0.7443450689315796,0.0,0.9775112271308899,1.0,1.0,27.0
2839,-1530.0740966796875,-0.1637042760848999,-203.4916229248047,0.0,-0.05413148179650307,-0.0,0.8298142552375793,1.0,1.0,6.0
2840,-1544.25244140625,-0.1637042760848999,-227.265625,0.0,-0.7413421869277954,0.0,0.9703388810157776,1.0,1.0,36.0
2841,-1543.6763916015625,-0.1637042760848999,-238.4224090576172,0.0,-0.7413421869277954,0.0,0.9703388810157776,1.0,1.0,27.0
2842,-1542.92626953125,-0.1637042760848999,-247.12393188476562,0.0,-0.7413421869277954,0.0,0.9703388810157776,1.0,1.0,21.0
2843,-1523.6917724609375,-0.1637042760848999,-264.7632141113281,0.0,0.9985339641571045,0.0,0.7616040110588074,1.0,1.0,9.0
2844,-1508.9578857421875,-0.1637042760848999,-243.9167022705078,0.0,0.6677959561347961,0.0,0.9702564477920532,1.0,1.0,18.0
2845,-1509.98681640625,-0.1637042760848999,-233.78082275390625,0.0,0.6677959561347961,0.0,0.9702564477920532,1.0,1.0,39.0
2846,-1510.7012939453125,-0.1637042760848999,-222.1468048095703,0.0,0.6677959561347961,0.0,0.9702564477920532,1.0,1.0,27.0
2847,-1436.3536376953125,-0.1637042760848999,-208.7974090576172,0.0,0.6677908301353455,0.0,0.923396110534668,1.0,1.0,27.0
2848,-1453.48486328125,-0.1637042760848999,-195.3179168701172,0.0,-0.05412871390581131,-0.0,0.9636300802230835,1.0,1.0,30.0
2849,-1463.006103515625,-0.1637042760848999,-196.8982391357422,0.0,-0.05412871390581131,-0.0,0.9636300802230835,1.0,1.0,24.0
2850,-1481.4730224609375,-0.1637042760848999,-214.8187255859375,0.0,-0.7443388104438782,0.0,0.7256635427474976,1.0,1.0,3.0
2851,-1459.21630859375,-0.1637042760848999,-227.64622497558594,0.0,0.9969519972801208,0.0,0.9662917852401733,1.0,1.0,27.0
2852,-1449.73193359375,-0.1637042760848999,-225.7552032470703,0.0,0.9969519972801208,0.0,0.9662917852401733,1.0,1.0,27.0
2853,-1477.086181640625,-0.1637042760848999,-247.00994873046875,0.0,-0.744346022605896,0.0,0.950234055519104,1.0,1.0,27.0
2854,-1458.5126953125,-0.1637042760848999,-261.72418212890625,0.0,0.9999392628669739,0.0,0.9722639322280884,1.0,1.0,39.0
2855,-1448.7850341796875,-0.1637042760848999,-261.8421325683594,0.0,0.9999392628669739,0.0,0.9722639322280884,1.0,1.0,15.0
2856,-1432.2215576171875,-0.1637042760848999,-243.0288848876953,0.0,0.667790412902832,0.0,0.9535335898399353,1.0,1.0,15.0
2857,-1456.41259765625,-0.1637042760848999,-227.89697265625,0.0,-0.07801714539527893,-0.0,0.9662917852401733,1.0,1.0,39.0
2858,-1465.9122314453125,-0.1637042760848999,-229.68980407714844,0.0,-0.07801714539527893,-0.0,0.9662917852401733,1.0,1.0,15.0
2859,-1572.4073486328125,-0.1637042760848999,-270.0950012207031,0.0,0.676135241985321,0.0,0.9796862006187439,1.0,1.0,36.0
2860,-1574.1773681640625,-0.1637042760848999,-256.9726257324219,0.0,0.676135241985321,0.0,0.9796862006187439,1.0,1.0,39.0
2861,-1574.442626953125,-0.1637042611837387,-245.19581604003906,0.0,0.676135241985321,0.0,0.9796862006187439,1.0,1.0,27.0
2862,-1575.5274658203125,-0.1637042611837387,-237.42269897460938,0.0,0.676135241985321,0.0,0.9796862006187439,1.0,1.0,15.0
2863,-1588.1805419921875,-0.1637042611837387,-236.3285675048828,0.0,-0.5719960927963257,-0.0,0.9814913272857666,1.0,1.0,33.0
2864,-1591.7825927734375,-0.1637042611837387,-248.0762481689453,0.0,-0.5719960927963257,-0.0,0.9814913272857666,1.0,1.0,36.0
2865,-1596.5919189453125,-0.1637042760848999,-258.85626220703125,0.0,-0.5719960927963257,-0.0,0.9814913272857666,1.0,1.0,30.0
2866,-1586.9013671875,-0.1637042760848999,-284.9353332519531,-0.0,-0.9820657968521118,-0.0,0.8663264513015747,1.0,1.0,12.0
2867,-1588.9083251953125,-0.1637042760848999,-238.0372314453125,0.0,0.8184176683425903,0.0,0.9713326096534729,1.0,1.0,42.0
2868,-1584.6793212890625,-0.1637042760848999,-224.07351684570312,0.0,0.8184176683425903,0.0,0.9713326096534729,1.0,1.0,42.0
2869,-1591.218505859375,-0.1637042611837387,-208.2013397216797,0.0,-0.0014517357340082526,-0.0,0.8627558350563049,1.0,1.0,15.0
2870,-1602.756591796875,-0.1637042611837387,-225.03314208984375,0.0,-0.7443462610244751,0.0,0.9849613904953003,1.0,1.0,39.0
2871,-1601.2449951171875,-0.1637042760848999,-238.244140625,0.0,-0.7443462610244751,0.0,0.9849613904953003,1.0,1.0,36.0
2872,-1613.668212890625,-0.1637042760848999,-274.04071044921875,-0.0,-0.9820656776428223,-0.0,0.9465152621269226,1.0,1.0,27.0
2873,-1601.7933349609375,-0.1637042760848999,-271.7754821777344,0.0,0.8277451992034912,0.0,0.9771358370780945,1.0,1.0,6.0
2874,-1600.13916015625,-0.1637042760848999,-252.22894287109375,0.0,0.6677937507629395,0.0,0.9873113632202148,1.0,1.0,39.0
2875,-1601.3524169921875,-0.1637042760848999,-243.42266845703125,0.0,0.6677937507629395,0.0,0.9873113632202148,1.0,1.0,9.0
2876,-1602.516845703125,-0.1637042611837387,-234.6111297607422,0.0,0.6677937507629395,0.0,0.9873113632202148,1.0,1.0,39.0
2877,-1614.1553955078125,-0.1637042611837387,-232.0935516357422,0.0,-0.5659047365188599,-0.0,0.9913385510444641,1.0,1.0,21.0
2878,-1617.4410400390625,-0.1637042611837387,-241.98251342773438,0.0,-0.5659047365188599,-0.0,0.9913385510444641,1.0,1.0,36.0
2879,-1621.7862548828125,-0.1637042760848999,-253.58804321289062,0.0,-0.5659047365188599,-0.0,0.9913385510444641,1.0,1.0,33.0
2880,-1612.2705078125,-0.1637042760848999,-226.23333740234375,0.0,0.8224086761474609,0.0,0.9753601551055908,1.0,1.0,24.0
2881,-1624.6239013671875,-0.1637042611837387,-209.23826599121094,0.0,-0.0392632819712162,-0.0,0.9771913886070251,1.0,1.0,21.0
2882,-1635.357177734375,-0.1637042611837387,-209.86239624023438,0.0,-0.0392632819712162,-0.0,0.9771913886070251,1.0,1.0,39.0
2883,-1647.9951171875,-0.1637042760848999,-211.1942596435547,0.0,-0.0392632819712162,-0.0,0.9771913886070251,1.0,1.0,33.0
2884,-1660.8436279296875,-0.1637042760848999,-219.9198760986328,0.0,-0.6484169363975525,-0.0,0.9520978927612305,1.0,1.0,12.0
2885,-1649.878662109375,-0.1637042760848999,-232.57554626464844,-0.0,-0.9820654392242432,-0.0,0.9862185716629028,1.0,1.0,42.0
2886,-1638.407958984375,-0.1637042760848999,-237.09234619140625,-0.0,-0.9820654392242432,-0.0,0.9862185716629028,1.0,1.0,27.0
2887,-1664.1424560546875,-0.1637042760848999,-241.11399841308594,0.0,-0.6484048962593079,-0.0,0.8274953961372375,1.0,1.0,12.0
2888,-1651.0982666015625,-0.1637042611837387,-259.3574523925781,-0.0,-0.9820653200149536,-0.0,0.9980624318122864,1.0,1.0,30.0
2889,-1642.223876953125,-0.1637042760848999,-262.7006530761719,-0.0,-0.9820653200149536,-0.0,0.9980624318122864,1.0,1.0,21.0
2890,-1624.2891845703125,-0.1637042760848999,-257.113037109375,0.0,0.8277490139007568,0.0,0.8775305151939392,1.0,1.0,9.0
2891,-1635.448974609375,-0.1637042760848999,-239.17698669433594,0.0,0.18853935599327087,0.0,0.9862231612205505,1.0,1.0,36.0
2892,-1646.9320068359375,-0.1637042760848999,-234.6912384033203,0.0,0.18853935599327087,0.0,0.9862231612205505,1.0,1.0,33.0
2893,-1616.8653564453125,-0.16545386612415314,-339.63775634765625,-0.0,-0.9030658006668091,-0.0,0.9687849879264832,1.0,1.0,33.0
2894,-1610.443359375,-0.16546958684921265,-347.526611328125,-0.0,-0.9030658006668091,-0.0,0.9687849879264832,1.0,1.0,24.0
2895,-1590.210205078125,-0.16495485603809357,-344.49908447265625,0.0,0.8397075533866882,0.0,0.9908813238143921,1.0,1.0,27.0
2896,-1586.8433837890625,-0.16472242772579193,-336.2349548339844,0.0,0.8397075533866882,0.0,0.9908813238143921,1.0,1.0,21.0
2897,-1582.978271484375,-0.16451580822467804,-329.281494140625,0.0,0.8397075533866882,0.0,0.9908813238143921,1.0,1.0,21.0
2898,-1579.5623779296875,-0.16429629921913147,-321.58270263671875,0.0,0.8397075533866882,0.0,0.9908813238143921,1.0,1.0,24.0
2899,-1584.8375244140625,-0.16388940811157227,-303.71832275390625,0.0,0.18741248548030853,0.0,0.9872376918792725,1.0,1.0,6.0
2900,-1609.3309326171875,-0.16446277499198914,-307.8192443847656,0.0,-0.30289387702941895,-0.0,0.9423753023147583,1.0,1.0,30.0
2901,-1615.7601318359375,-0.16474854946136475,-312.60101318359375,0.0,-0.30289387702941895,-0.0,0.9423753023147583,1.0,1.0,15.0
2902,-1640.4609375,-0.16387026011943817,-281.1513977050781,0.0,0.18741059303283691,0.0,0.9998779296875,1.0,1.0,30.0
2903,-1650.2861328125,-0.16386690735816956,-277.4476013183594,0.0,0.18741059303283691,0.0,0.9998779296875,1.0,1.0,27.0
2904,-1680.9622802734375,-0.16456547379493713,-286.1160583496094,0.0,-0.46928006410598755,-0.0,0.945724368095398,1.0,1.0,24.0
2905,-1684.994384765625,-0.16482889652252197,-292.52252197265625,0.0,-0.46928006410598755,-0.0,0.945724368095398,1.0,1.0,18.0
2906,-1674.59716796875,-0.16547450423240662,-312.92681884765625,-0.0,-0.9936292767524719,-0.0,0.9835066795349121,1.0,1.0,33.0
2907,-1663.494140625,-0.1654607057571411,-315.1114501953125,-0.0,-0.9936292767524719,-0.0,0.9835066795349121,1.0,1.0,30.0
2908,-1652.4158935546875,-0.1654469221830368,-317.4042053222656,-0.0,-0.9936292767524719,-0.0,0.9835066795349121,1.0,1.0,33.0
2909,-1626.2060546875,-0.1646486520767212,-305.9198303222656,0.0,0.8068937659263611,0.0,0.8227840662002563,1.0,1.0,12.0
2910,-1613.1795654296875,-0.16461823880672455,-309.92425537109375,0.0,0.9530248641967773,0.0,0.9540846943855286,1.0,1.0,33.0
2911,-1607.1048583984375,-0.16434594988822937,-305.2949523925781,0.0,0.9530248641967773,0.0,0.9540846943855286,1.0,1.0,9.0
2912,-1608.6085205078125,-0.16388127207756042,-294.4783630371094,0.0,0.187409445643425,0.0,0.8089219927787781,1.0,1.0,12.0
2913,-1624.365478515625,-0.16456258296966553,-304.39019775390625,0.0,-0.5907015204429626,-0.0,0.9168556332588196,1.0,1.0,30.0
2914,-1808.15380859375,-0.1637042909860611,-123.44303894042969,0.0,-0.5803718566894531,-0.0,0.9624198079109192,1.0,1.0,24.0
2915,-1800.1953125,-0.1637042909860611,-136.2059326171875,-0.0,-0.9862187504768372,-0.0,0.9943878054618835,1.0,1.0,36.0
